Sub-Curriculum Title,Sub-Curriculum Parent ID,Curriculum ID,Curriculum Title,Curriculum Description,Item Type,Item ID,Revision Number,Item Title,Initial Period (Item),Initial Number (Item),Effective Date,Sub-Curriculum ID,,,Active,Date Created
Determination of MEHQ by UHPLC (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),"There are three phases of training process: Observation, Practice and Qualification phases.

Observation Phase: Trainer performs the test method (100102422 Rev.A) N=1 with the trainee observing. This include the following steps:


	Perform the System Operating Conditions
	Prepare blanks, standards, and APTAC samples described in the test method
	Set up the sequence
	Print out the report results
	Results must meet all suitability criteria defined in the test method.



Practice Phase: The trainee practices the execution of SOP (100102422 Rev.A) method test N=1/or 2 with the trainer observing. Trainee will execute all the steps performed by trainer during the Observation phase using training samples


	Print out the report results
	Results must meet all suitability criteria defined in the method
	Results will be analyzed by the trainer to ensure the result do not differ from the observed execution before proceeding to the qualification phase



Qualification Phase: The trainee demonstrates sufficient knowledge and expertise to independently perform an N=1/or
N=2 method executions as defined in the Practice Phase above.


	Results will be analyzed by the trainer to ensure the results do not differ from the observed execution and the individual execution greater than method variability allows.",DOC,LSG-BED-100102422,D,100102422 MEHQ CONTENT IN APTAC BY UHPLC (PPA MA Sites),Days,28,11-Sep-25,CUR-LSG-BED-QC-0022,,,Yes,10-Apr-25
POROS AAV ID - U3000 HPLC (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),Training to cover operation of the U3000 HPLC for peptide mapping of AAV tryptic digests.,DOC,LSG-BED-100110247,D,100110247 PEPTIDE MAPPING BY U3000 HPLC (PPA MA Sites),Days,28,22-Jan-26,CUR-LSG-BED-QC-0048,,,Yes,11-Apr-25
POROS AAV ID - U3000 HPLC (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),Training to cover operation of the U3000 HPLC for peptide mapping of AAV tryptic digests.,DOC,LSG-BED-100110893,A,"100110893 FORM, AF LIGAND ID U3000 HPLC (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0048,,,Yes,11-Apr-25
POROS AAV ID - U3000 HPLC (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),Training to cover operation of the U3000 HPLC for peptide mapping of AAV tryptic digests.,OJT,LSG-BED-QC-OJT-0068,1,POROS AAV ID - U3000 HPLC (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0048,,,Yes,11-Apr-25
POROS XQ MEHQ Analysis (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),"R&A of MEHQ Level in DMAP or APTAC by HPLC (4483113); Form, MEHQ Level in DMAP/APTAC by HPLC; and OJT. OJT includes buffer preparation, sample and standard preparation, system set up, and data analysis.",OJT,LSG-BED-QC-OJT-0102,1,POROS XQ MEHQ Analysis (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0070,,,Yes,11-Apr-25
POROS XQ MEHQ Analysis (Bedford QC),CUR-LSG-BED-QC-5022,CUR-LSG-BED-QC-5022,QC HPLC Advanced Curriculum (Bedford QC HPLC),"R&A of MEHQ Level in DMAP or APTAC by HPLC (4483113); Form, MEHQ Level in DMAP/APTAC by HPLC; and OJT. OJT includes buffer preparation, sample and standard preparation, system set up, and data analysis.",DOC,LSG-BED-100023448,E,100023448 MEHQ IN DMAP/APTAC BY HPLC (PPA MA Campus),Days,28,11-Apr-25,CUR-LSG-BED-QC-0070,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),Level Sci i+.,DOC,LSG-BED-100054703,B,100054703 PROTEIN CONCENTRATION USING NANO DROP (PPA MA Sites),Days,28,17-Dec-25,,,,Yes,16-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5023,CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",OJT,LSG-BED-QC-OJT-0090,1,POROS Nanodrop (Bedford and Chelmsford MA Sites),Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Nanodrop (Bedford QC),CUR-LSG-BED-QC-5023,CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),"Training should cover the micro-volume UV instrument operation, calibration and analysis of a wide variety of analytes, including POROS Affinity resin.",DOC,LSG-BED-100038476,D,"100038476 PROC,NANODROP OPERATION & CALIBRATION (PPA MA Sites)",Days,28,10-Apr-25,CUR-LSG-BED-QC-0066,,,Yes,10-Apr-25
POROS Anti A/B Specificity Test (Bedford QC),CUR-LSG-BED-QC-5023,CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),*Assign training role POROS AKTA PURE HPLC as co-requisite,DOC,LSG-BED-100080112,D,100080112 POROS ANTI-A/B FIT FOR FUNCTIO (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0093,,,Yes,15-Apr-25
POROS Anti A/B Specificity Test (Bedford QC),CUR-LSG-BED-QC-5023,CUR-LSG-BED-QC-5023,QC HPLC Specificity Curriculum (Bedford QC HPLC),*Assign training role POROS AKTA PURE HPLC as co-requisite,OJT,LSG-BED-QC-OJT-0076,1,POROS ANTI-A/B Specificity Testing (Bedford MA Site),Days,28,15-Apr-25,CUR-LSG-BED-QC-0093,,,Yes,15-Apr-25
,,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Level Sci i+.,,,,,,,,,,,Yes,16-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100025401,F,100025401 DYNAMIC BINDING CAPACITY HS250 (PPA MA Campus),Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100025402,D,"100025402 PROC,IONIC CAPACITY TEST HS250 (PPA MA Campus)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100025403,E00,"100025403 PROC,PROTEIN SEPARATION HS250 (PPA MA Campus)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100040126,D,"100040126 PROC, LOW PH IONIC CAPACITY AEX50 (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100040127,E,"100040127 PROC,HIGH PH IONIC CAPACITY HQ50 (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100040129,E,"100040129 PROC,DYNAMIC BINDING CAPACITY AEX50 (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-BED3008,B1,BED3008 PROTEIN CAPACITY TEST FOR POROS A220 AND G220 (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-BED3153,E00,BED3153 FRONTAL CAPACITY TEST FOR POROS HEPARIN (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-100040128,F,"100040128 PROC,PROTEIN STAND SEPARATION AEX50 (PPA MA Sites)",Days,28,10-Dec-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",DOC,LSG-BED-SOP1000604,B,SOP1000604 A220 DBC on AKTA PURE (PPA MA Sites),Days,28,10-Dec-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Pure (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"Training to cover AEX50, HS and HE functional testing",OJT,LSG-BED-QC-OJT-0161,1,POROS General Functional Testing on AKTA Pure (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0051,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",OJT,LSG-BED-QC-OJT-0073,1,POROS AKTA PURE HPLC (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100025400,J,"100025400 UOP, AKTA PURE OPERATION (PPA MA Campus)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100032821,D,100032821 CONDUCT DETERMINATION FOR AKTA (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100089383,B,"100089383 FORM,HPLC SET UP (PPA MA Sites)",Days,28,16-Dec-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-BED3157,F,BED3157 FLOW RATE DETERMINATION (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",ELEARN,LSG-BED-QCAD-LI-0003,A,UNICORN 7: Features & Modifications (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS Caprylate Functional Testing (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training will cover preparation of columns and buffers for POROS caprylate functional testing and demonstration of proficiency in the MMCEX Exchange Capacity Method and MMCEX Dynamic Binding Capacity Method.  Training will cover hands analysis of the resin using an AKTA Pure as well as interpretation and reporting of results.,OJT,LSG-BED-QC-OJT-0079,1,POROS Caprylate Functional Testing (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0059,,,Yes,11-Apr-25
POROS Caprylate Functional Testing (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training will cover preparation of columns and buffers for POROS caprylate functional testing and demonstration of proficiency in the MMCEX Exchange Capacity Method and MMCEX Dynamic Binding Capacity Method.  Training will cover hands analysis of the resin using an AKTA Pure as well as interpretation and reporting of results.,DOC,LSG-BED-100092035,C,100092035 MMCEX EXCHANGE CAPACITY METHOD (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0059,,,Yes,11-Apr-25
POROS Caprylate Functional Testing (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training will cover preparation of columns and buffers for POROS caprylate functional testing and demonstration of proficiency in the MMCEX Exchange Capacity Method and MMCEX Dynamic Binding Capacity Method.  Training will cover hands analysis of the resin using an AKTA Pure as well as interpretation and reporting of results.,DOC,LSG-BED-100092692,D,100092692 MM-CEX DYNAMIC BINDING CAPACIT (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0059,,,Yes,11-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,OJT,LSG-BED-QC-OJT-0109,1,Protein Concentration by UV (Bedford and Chelmsford MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3084,S,BED3084 DETERMINATION OF PROTEIN CONCENTRATION by UV (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-BED3008,B1,BED3008 PROTEIN CAPACITY TEST FOR POROS A220 AND G220 (PPA MA Sites),Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
UV Protein Concentration (Bedford QC),CUR-LSG-BED-QC-5024,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),Training should cover UV Instrument operations and determination of protein concentrations.,DOC,LSG-BED-4380201,J,"4380201 FORM, PROTEIN CONCENTRATION POROS (PPA MA Sites)",Days,28,15-Apr-25,CUR-LSG-BED-QC-0090,,,Yes,15-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",ELEARN,LSG-BED-QCAD-LI-0003,A,UNICORN 7: Features & Modifications (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-BED3157,F,BED3157 FLOW RATE DETERMINATION (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100089383,B,"100089383 FORM,HPLC SET UP (PPA MA Sites)",Days,28,16-Dec-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100032821,D,100032821 CONDUCT DETERMINATION FOR AKTA (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",DOC,LSG-BED-100025400,J,"100025400 UOP, AKTA PURE OPERATION (PPA MA Campus)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
POROS AKTA PURE HPLC (Bedford QC),CUR-LSG-BED-QC-0059,CUR-LSG-BED-QC-5024,AKTA PURE Curriculum (Bedford QC HPLC),"R&A of Flow Rate Determination (BED3157), AKTA Pure Operation (100025400), and OJT. OJT includes system preparation, test specific buffer and sample preparation, system set up, calibration and system checks, data analysis, and system break-down/cleaning. Assign as co-req for all tests run on system.",OJT,LSG-BED-QC-OJT-0073,1,POROS AKTA PURE HPLC (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0053,,,Yes,11-Apr-25
,,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),Level Sci i+.,,,,,,,,,,,Yes,16-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4467916,G,"4467916 PROC, POROS XQ SEPARATION (PPA MA Sites)",Days,28,10-Dec-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4404896,F,"4404896 PROC, PROTEIN STDS SEPARATION/POROS XS (PPA MA Sites)",Days,28,10-Dec-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4399009,H,"4399009 PROC, FRONTAL PROTEIN CAPACITY/POROS XS (PPA MA Sites)",Days,28,16-Dec-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-100054916,B,"100054916 FORM, HIC PROTEIN DILUTION (PPA MA Sites)",Days,28,16-Dec-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-BED3331,E00,BED3331 POROS A5/A450 LEACHABLE SAMPLE PREP (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-BED3171,H00,BED3171 POROS A50 PROTEIN CAPACITY TEST (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4467917,F,"4467917 PROC, POROS XQ PROTEIN CAPACITY (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4467915,F,"4467915 PROC, POROS XQ IONIC CAPACITY (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",OJT,LSG-BED-QC-OJT-0162,1,POROS General Functional Testing on AKTA Purifier (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-100033969,E,"100033969 SOP,IONIC CAP POROS OLIGO DT20 (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-100043803,E00,"100043803 PROC, POROS HIC SEPARATION (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-100043804,G,"100043804 PROC, POROS HIC DBC (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-100054704,A1,"100054704 FORM, HIC PROTEIN CONCENTRATION (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS Functional Testing on AKTA Purifier (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),"Training to cover Moderna, XQ, A, HIC, XS, FCXP Functional testing",DOC,LSG-BED-4389080,E,"4389080 PROC, IONIC CAPACITY TEST/POROS XS (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0052,,,Yes,11-Apr-25
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,ELEARN,LSG-BED-QCAD-LI-0003,A,UNICORN 7: Features & Modifications (Bedford and Chelmsford MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,DOC,LSG-BED-BED3157,F,BED3157 FLOW RATE DETERMINATION (PPA MA Sites),Days,28,11-Apr-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
POROS AKTA PURIFIER HPLC (Bedford QC),CUR-LSG-BED-QC-5025,CUR-LSG-BED-QC-5025,AKTA Purifier Curriculum (Bedford QC HPLC),,DOC,LSG-BED-4443544,K,"4443544 UOP, AKTA PURIFIER (PPA MA Sites)",Days,28,11-Apr-25,CUR-LSG-BED-QC-0054,,,Yes,11-Apr-25
